,song_uri,song,artist
1015,spotify:track:3zT84gTPNuOxi8oTLMk9Zo,Un Lugar En El Sol (A Place In The Sun) - Spanish Version,Stevie Wonder
1016,spotify:track:5aWjqdKKu0ynl5GeshAx4D,I've Got To Find Him - WKNR Detroit Radio Promo Version,Stevie Wonder
1017,spotify:track:4PQsHf9DMLbyiJkbKuOLWe,To Know You Is To Love You - Unfaded Album Mix,Syreeta
1018,spotify:track:4DLzUUuxzOvXvQX4uD78OD,Boogie On Reggae Woman,Stevie Wonder
1019,spotify:track:2X5J7vK5mDEukFUXHZy2lB,Harmour Love,Syreeta
1020,spotify:track:30nr3n4paoyWxYVZP2zZRj,"Pops, We Love You - 7"" Single Mix",Stevie Wonder
1021,spotify:track:75rU59oqO7kGXRqYU3DwoC,Christmas All Over Again,Darlene Love
1022,spotify:track:0lRYad4sob3iNnIaB6q9pL,Who Took the Merry Out of Christmas?,Darlene Love
1023,spotify:track:5K8g0wGqEdcuk6akssBweI,Christmas Wish,Darlene Love
1024,spotify:track:2cgKiLN28vUvcZQWjsBZ0B,Santa Claus Go Straight to the Ghetto,Darlene Love
1025,spotify:track:6FpYaxbbU6ls4A2DQSbbwh,Please Come Home for Christmas,Darlene Love
1026,spotify:track:05aNr9CdataVZ2AVNrtUN7,2000 Miles,Darlene Love
1027,spotify:track:5EnHkYQh5yCQSHCuJnIvMo,"Christmas Is the Time to Say ""I Love You""",Darlene Love
1028,spotify:track:23rT7Y5OfrXvOR6Ra9o22U,What Christmas Means to Me,Darlene Love
1029,spotify:track:6NTzhWbs4WtOAlW0zyzkdW,Christmas Must Be Tonight,Darlene Love
1030,spotify:track:6qjRsgvZKJWBJGxwL2rKan,Thanks for Christmas,Darlene Love
1031,spotify:track:5ILOEB2KN67ujQHBQtNLdS,Happy Xmas (War is Over),Darlene Love
1032,spotify:track:2OvVg1IWH9R0CKOawzxs08,Night of Peace,Darlene Love
1033,spotify:track:4hmaAKMEKTXVCjRPR9tz7U,I've Got a Pocketful of Dreams,Bing Crosby
1034,spotify:track:6SgfbYccgyDzgjamzgsVOK,Star Dust,Bing Crosby
1035,spotify:track:1iZ2FCtkSBmJFbmf6P857P,A Fine Romance,Bing Crosby
1036,spotify:track:52HHugQ5HJgEqSRyv6Vtar,Medley: Mississippi Mud/I Left My Sugar Standing In The Rain,Bing Crosby
1037,spotify:track:7x8s43DsOxHwDMl3E4lFSn,Wrap Your Troubles In Dreams (And Dream Your Troubles Away),Bing Crosby
1038,spotify:track:1OZp1PRTwtzndz9ui4vVhL,San Fernando Valley,Bing Crosby
1039,spotify:track:1eb84fA9l2Ov3HVfo0u6J3,You're Just In Love,Bing Crosby
1040,spotify:track:2GeGdgSPnGtL2XcfOvK5uk,Moonlight Becomes You,Bing Crosby
1041,spotify:track:199NXfUWExODiacGpmUpI0,Sweet Leilani,Bing Crosby
1042,spotify:track:4zWeqvz7pj2Sco5abUUVkr,Swingin' On A Star,Bing Crosby
1043,spotify:track:1ficPTpy2HQCglkXDXW4xU,"Put It There, Pal",Bing Crosby
1044,spotify:track:1O2ktzMR4TK4S8nXm1M3Z3,"It’s Been a Long, Long Time",Bing Crosby
1045,spotify:track:4ZgUP5Tw86Q9yfkK7qipDb,Temptation,Bing Crosby
1046,spotify:track:3SL0n6DicVeWIHT2uAabZ7,Just One More Chance,Bing Crosby
1047,spotify:track:02DyBDwg9oLUm6zCEeiI0y,The Second Time Around,Bing Crosby
1048,spotify:track:6N4FFXCxJwIVPzUreCZlde,The Oldest Established,Bing Crosby
1049,spotify:track:1vVgtYBGjEz4yUuBvXI1xL,Now You Has Jazz,Bing Crosby
1050,spotify:track:4j96fknE9dPVArRUse0WOY,Joshua Fit the Battle Of Jericho,Bing Crosby
1051,spotify:track:7q8kFKaug7DtiCDyoxJzzo,Medley: I'm Glad I'm Not Young Anymore/I Wish I Were In Love Again,Bing Crosby
1052,spotify:track:7j00FeSOaMsrRWN9ia5wvX,Where The Blue Of The Night (Meets The Gold Of The Day),Bing Crosby
1053,spotify:track:015JgqrMcHGWEVM25bjAoU,I Surrender Dear,Bing Crosby
1054,spotify:track:1DqIic58x4Bkmo7NZZrbUs,Seventeen,Alessia Cara
1055,spotify:track:3YrixhrrjpVPVBPmnLPprX,Here,Alessia Cara
1056,spotify:track:0DZt6WXRANG9mvZKwKkuCg,Outlaws,Alessia Cara
1057,spotify:track:4upCiCqLNzauxonCrDbfP6,I'm Yours,Alessia Cara
1058,spotify:track:3iYn9m9kBNyfNZf6PY8Ede,Four Pink Walls,Alessia Cara
1059,spotify:track:57yWBAButpZTEnJgyPqdgw,Wild Things,Alessia Cara
1060,spotify:track:2WCesoco1EYnOlvQrVz4Bx,Stone,Alessia Cara
1061,spotify:track:56mfv28E7EsEqZ6wRF5ydk,Overdose,Alessia Cara
1062,spotify:track:5eGbbjDV1IwkWZRk2CMP8F,Stars,Alessia Cara
1063,spotify:track:0vMVC9KNAKC3KbPhbxGcMA,Scars To Your Beautiful,Alessia Cara
1064,spotify:track:5WMXdl2J3QMPkDkTFC3zuo,Here - 2:00 AM Version,Alessia Cara
1065,spotify:track:7jM0zrXmnLj8Z39TPagCsN,River Of Tears,Alessia Cara
1066,spotify:track:3xF0XCwGDjln3LChcFk0ID,My Song,Alessia Cara
1067,spotify:track:4UwGsWsDiAlKXgDAKyo6iV,I'm Yours - Original Version,Alessia Cara
1068,spotify:track:4Eweuey1ce66kr6ZbnzJUw,Wild Things - Acoustic Version,Alessia Cara
1069,spotify:track:0Pc7Dg2xB4CdvfdYfAMQpd,Wild Things - Remix,Alessia Cara
1070,spotify:track:0gp89RuMD4RfpkpTdIsg1D,Here - Logic Remix,Alessia Cara
1071,spotify:track:725ZQPYp6UXU9n6VpQggeD,Here - Jaden Smith Remix,Alessia Cara
1072,spotify:track:35LVJW7WlYkz2Bc9Sn65pX,Scars To Your Beautiful - NOTD Remix,Alessia Cara
1073,spotify:track:4av6a9g4ZHVIhEm2K92xLc,How Far I'll Go - Alessia Cara Version,Alessia Cara
1074,spotify:track:4APYBadvWPVAJQfEDjI6ie,She's On Fire,Train
1075,spotify:track:7tyVQEANcni3XNWnm4jb5m,I Wish You Would,Train
1076,spotify:track:2zZRK9K1HRDmMMH6dMvEs6,Drops of Jupiter (Tell Me),Train
1077,spotify:track:1yw3L34r0jGzGKTthgidIR,It's About You,Train
1078,spotify:track:01qVc29esIm5rsC0AEuNrm,Hopeless,Train
1079,spotify:track:4UmU3dHwY9t1bnlEYhqzNK,Respect,Train
1080,spotify:track:4tR7fjzs1prhCUJe7USFEd,Let It Roll,Train
1081,spotify:track:3WpuICzQCEK2sReQukpf6r,Something More,Train
1082,spotify:track:7bubpT4mQJWY5V77FzQU1e,Whipping Boy,Train
1083,spotify:track:2A3OCsG41aWf6JzfJzvzYU,Getaway,Train
1084,spotify:track:1xnPI0AsSm1kcQufUhy7QP,Mississippi,Train
1085,spotify:track:1jcNNKBVCTUg7rtearCrOw,It's Love,Train
1086,spotify:track:3U853nNRmQmWlwNqUNz4aq,This Is Not Your Life,Train
1087,spotify:track:3HpBbfMKbV2LkhGOMAjFZ6,Ramble On - Acoustic,Train
1088,spotify:track:53y7qPDwezEN3UVuhInH1x,Sharks,Train
1089,spotify:track:3QTb64mlrjM6nX1COci3nc,Sweet Rain,Train
1090,spotify:track:3nszU0KaeTapUhdqiTx2KD,"Drops of Jupiter - Live at The Warfield, San Francisco, CA - May 2001",Train
1091,spotify:track:3Uo5nqRcdhh3sAwBSyYX7T,Jingle Bells,Dean Martin
1092,spotify:track:2BmFkTTiXCpmlp0lL7prgB,Winter Wonderland,Dean Martin
1093,spotify:track:3Q5LeD4mA4a56QNDz6eH6Z,A Marshmallow World,Dean Martin
1094,spotify:track:4mPPA20iT8lxPuIdDvYPwL,I'll Be Home for Christmas,Dean Martin
1095,spotify:track:4yYvpK3cwndTp6NdiHM3cW,Blue Christmas,Dean Martin
1096,spotify:track:3RgMGZGoghinw2cQbTD7gZ,Silver Bells,Dean Martin
1097,spotify:track:2klVqNrAHmLMcjL9cPmpGS,The Things We Did Last Summer,Dean Martin
1098,spotify:track:1yrcdQGRPQLTTcKxkbRSAu,Silent Night,Dean Martin
1099,spotify:track:31TL6UYnpDxAO1it3zmFQq,Everybody Loves Somebody,Dean Martin
1100,spotify:track:6V8B1MR3OkkEet3J0I13s4,You're Nobody Till Somebody Loves You,Dean Martin
1101,spotify:track:1inT7dMnu5oxTkjGNzcoPX,Welcome to My World,Dean Martin
1102,spotify:track:6r7clN9EF6oZhbNYaLxMEs,The Door Is Still Open to My Heart,Dean Martin
1103,spotify:track:4nkn5oXPIQZfWegP34ocTH,Senza fine,Dean Martin
1104,spotify:track:5dHt9RBhqbvjlJyi5iIKhl,I Will,Dean Martin
1105,spotify:track:1aMZCae9CQVfYmTKe58tzg,Send Me the Pillow You Dream On,Dean Martin
1106,spotify:track:1I4hls2cDFtAX5pUrD3yvl,C'est si bon,Dean Martin
1107,spotify:track:5Zh4oe6t5HRiQffUW1gZrK,Somewhere There's a Someone,Dean Martin
1108,spotify:track:16P1iQ5lmMWL9Ozm8RYhMq,Houston,Dean Martin
1109,spotify:track:2N6wTa9UQjNNpoLoFufRyH,(Remember Me) I'm the One Who Loves You,Dean Martin
1110,spotify:track:35agNvUTmDjVmoGW6GtzuB,Nobody's Baby Again,Dean Martin
1111,spotify:track:42AP5WUBxwn0sms1k4TrY6,(Open up the Door) Let the Good Times In,Dean Martin
1112,spotify:track:65ZapcP5ZDhlSuTe8oKLDm,"Little Ole Wine Drinker, Me",Dean Martin
1113,spotify:track:1P32YzEV1x1FQzWpOj4xHK,Bumming Around,Dean Martin
1114,spotify:track:7AJYnvnjTCUuM5AuBah3SH,Midnight (feat. Liam Payne),Alesso
1115,spotify:track:51as6hlkLOl04nFxsse2Fk,Stack It Up (feat. A Boogie Wit da Hoodie),Liam Payne
1116,spotify:track:2oiyl2pOsAB6lXV9CC6ElK,Remember,Liam Payne
1117,spotify:track:6cql2kzIzgUSRRrVzf9LPc,Heart Meet Break,Liam Payne
1118,spotify:track:0GOH3gWwhymzpVSNsKPzCI,Hips Don't Lie,Liam Payne
1119,spotify:track:3mXQUKW1UIgZsrjxPjhPCm,Tell Your Friends,Liam Payne
1120,spotify:track:65szWmOQcwjKPwskfn39ul,Say It All,Liam Payne
1121,spotify:track:3eaRU3AHtuD9GOVYnGMOdc,Rude Hours,Liam Payne
1122,spotify:track:2xEzpe9ldOgCmZF0bS7mNA,Live Forever (With Cheat Codes),Liam Payne
1123,spotify:track:2xo3d1cD7ELNyXs1de6eLA,Weekend,Liam Payne
1124,spotify:track:1fYGG77slRr7z0l9OXtJPz,Both Ways,Liam Payne
1125,spotify:track:3jQETk3JG1F1MI6kku3vQI,Strip That Down (feat. Quavo),Liam Payne
1126,spotify:track:6wMUEhIMItw6eGCTtAHE6Y,For You (With Rita Ora),Liam Payne
1127,spotify:track:38g3nx0urmkTPy1kXZRJIL,Familiar (With J. Balvin),Liam Payne
1128,spotify:track:5AY5i47kq7g3ZyDKo0XrQL,Polaroid (With Jonas Blue & Lennon Stella),Jonas Blue
1129,spotify:track:50x2U9uVnVjbbxZNyhtSg4,Get Low (With Zedd),Zedd
1130,spotify:track:4d9JqgrKw1p13axkummGRh,Bedroom Floor,Liam Payne
1131,spotify:track:24mvchYX48vYYl3PqOXONV,All Alone Am I,Brenda Lee
1132,spotify:track:2h1qBEjnZa9sCt9vx1wpeG,By Myself,Brenda Lee
1133,spotify:track:7J0yXxGSzvfmEB0BSuzXLO,I Left My Heart in San Francisco,Brenda Lee
1134,spotify:track:6FhVEs1qCip634h1LVHJIi,It's All Right with Me,Brenda Lee
1135,spotify:track:4f3Zdzi9vI7vpvil5szHOw,My Coloring Book,Brenda Lee
1136,spotify:track:1ienmf5aBgg5MV13h1kBBB,My Prayer,Brenda Lee
1137,spotify:track:24cPbB720GOjqOKKrVhZS1,Lover,Brenda Lee
1138,spotify:track:4Xr58EgsEP0mjvPM07pobo,All by Myself,Brenda Lee
1139,spotify:track:1IJhOa4VC1sAbW4jqfuUKy,What Kind of Fool Am I?,Brenda Lee
1140,spotify:track:31h7c5PhJNiP3KWfzbG8jp,Come Rain or Come Shine,Brenda Lee
1141,spotify:track:00FjdKPqwmALubDi49fpD3,I Hadn't Anyone Till You,Brenda Lee
1142,spotify:track:1tjuFqa0olOuLEpUKy19IZ,Fly Me to the Moon,Brenda Lee
1143,spotify:track:04PYV6AqtWHilvN5IoQ1rz,Introduction - Live,Chuck Berry
1144,spotify:track:0D3VZZoePmtpi6TzoBoRzD,School Days - Live,Chuck Berry
1145,spotify:track:5jLdYo2aykxrVfDJiDiqPD,No Money Down - Live,Chuck Berry
1146,spotify:track:7rkA6N2PqcjzA4kbhD9EXI,Sweet Little Sixteen - Live,Chuck Berry
1147,spotify:track:0b6oKpegUupSOORR072coo,Johnny B. Goode - Live,Chuck Berry
1148,spotify:track:3MbXQLIFcsxtojV7T1TpVP,Baby Please Don't Go - Live,Big Maybelle
1149,spotify:track:7ChYQIFrQZHBki3TrhMhKn,Cherry - Live,Big Maybelle
1150,spotify:track:4EMVIJjUUrDCCfyurHKPkt,Let's Roll It - Live,Big Maybelle
1151,spotify:track:6ErkASEblXkibuKKQhz7NL,If I Could Be with You One Hour Tonight - Live,Big Maybelle
1152,spotify:track:7kUGowXDOU1RSXsieWKqlC,The Blues - Live,Big Maybelle
1153,spotify:track:5WG7RZOQqhRxRgbYpuSGbL,Boogie Blues - Live,Big Joe Turner
1154,spotify:track:4RIGHbnHdcxyT9Xdj0CX2Q,Feeling Happy - Live,Big Joe Turner
1155,spotify:track:0dfApF0FHpS6Rsls01bObu,Corrine Corrina - Live,Big Joe Turner
1156,spotify:track:3EI5DdLEox9LFtQinGFxWk,Honey Hush - Live,Big Joe Turner
1157,spotify:track:6z3OK9r6Kk8Crh9LOzTYkY,Shake Rattle and Roll - Live,Big Joe Turner
1158,spotify:track:2sld7YeWdsXy5voKKFKLbu,Aunt Hager's Blues - Live,Jack Teagarden
1159,spotify:track:08UfLREg7QkdhJtkh6yjPN,Handful of Keys - Live,Jack Teagarden
1160,spotify:track:0LGM3LWU33tKF5ATp1kJFl,What's New - Live,Jack Teagarden
1161,spotify:track:5WcVjgxlhWgVf06dfmlYX0,High Society - Live,Jack Teagarden
1162,spotify:track:7rglLriMNBPAyuJOMGwi39,Cold Heart - PNAU Remix,Elton John
1163,spotify:track:12MHScs4Y5gDdxy0eQYCkr,Always Love You,Elton John
1164,spotify:track:4yf2U7FxNtnbksWQvJalBT,Learn To Fly,Surfaces
1165,spotify:track:4A9g0WVvFYjJftYWWXXxP7,After All,Elton John
1166,spotify:track:3KVrr2SzGmngAt3IkM5Hzm,Chosen Family,Rina Sawayama
1167,spotify:track:0fecpVXOG1hLmBvoQRJRZ8,The Pink Phantom,Gorillaz
1168,spotify:track:4fTs2i7PTXHo3E4sf0V9rY,It's a sin - global reach mix,Elton John
1169,spotify:track:54OjiOo0P2qro91GkZOQxp,Nothing Else Matters,Miley Cyrus
1170,spotify:track:48RppFZihmIRUexaZd4Wyl,Orbit,Elton John
1171,spotify:track:7IIM5wzOr8EQ3I14xHyziq,Simple Things,Elton John
1172,spotify:track:0CDhvdHrIM5Bglygymhm7u,Beauty In The Bones,Jimmie Allen
1173,spotify:track:6bnotyXBxpLACzWfJvbIQp,One Of Me,Lil Nas X
1174,spotify:track:5O4OhDjKIoYb6qvFwjuwfG,E-Ticket,Elton John
1175,spotify:track:70TFwuLyduUQYij2aCmIsx,Finish Line,Elton John
1176,spotify:track:7oZ9ZOd0baM352GNmcTr13,Stolen Car,Elton John
1177,spotify:track:3tPYlTUFTkGTRKYgPn1vei,I'm Not Gonna Miss You,Glen Campbell
1178,spotify:track:04srDiargjiUFLZl3bJ7xM,It's Impossible,Perry Como
1179,spotify:track:6vtgjgc9aZmA0ZzJsbN0q4,And I Love You So,Perry Como
1180,spotify:track:6GzPJMe0eshYvRp2yWHrJh,For the Good Times,Perry Como
1181,spotify:track:1u28eVqr6MedL5DpVH5woa,I Think Of You,Perry Como
1182,spotify:track:1T56ucnOZqbssXxnsRZm4j,Catch a Falling Star (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),Perry Como
1183,spotify:track:1RdKdp3ntwdzY9gQi7n6lM,Magic Moments (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),Perry Como
1184,spotify:track:5aTQWZzSim9A8no3q3ASWO,I've Got You Under My Skin,Perry Como
1185,spotify:track:4cYpA6HHeCRFb7OpUARZ87,I Love You And Don't You Forget It,Perry Como
1186,spotify:track:063HwVk1alci5SZ64FVPUP,Delaware,Perry Como
1187,spotify:track:3gQQ2lbwajZtPkLvlI4Q6X,Papa Loves Mambo,Perry Como
1188,spotify:track:20QmnHDsH8TmL2zuwdB5sr,Don't Let The Stars Get In Your Eyes,Perry Como
1189,spotify:track:7autjKn6usmD7UuHzilOpw,Hot Diggity (Dog Ziggity Boom),Perry Como
1190,spotify:track:6nDxbxOOoZxNtQ90QfZHhK,Some Enchanted Evening,Perry Como
1191,spotify:track:4nZK4iokIryJZnmkLLBt8W,"Hello, Young Lovers",Perry Como
1192,spotify:track:6fCIoFiyBZNETZ6EMew7yn,"If I Loved You - From the Musical Production ""Carousel""",Perry Como
1193,spotify:track:0ov2hiNN9SpKZD6iIC6gzJ,The Very Thought of You,Perry Como
1194,spotify:track:4wGwD6aZYHkLM398XvBmxS,What Kind Of Fool Am I?,Perry Como
1195,spotify:track:0vfqEgAcISDqdqwPuQn7xt,Wanted (with Henri René & His Orchestra and Chorus),Perry Como
1196,spotify:track:5WpKpFqXUKOd5LIfAG61qe,Moon River,Perry Como
1197,spotify:track:1g4C52N2au8Xr5W4BK9KFi,(They Long To Be) Close To You,Perry Como
1198,spotify:track:1j9gdtp85EpQfOvDNmldIp,If,Perry Como
1199,spotify:track:1adzxI55Q8e7TXF5xWTdYG,"Try to Remember (with The Ray Charles Singers) - From the Production, ""The Fantasticks""",Perry Como
1200,spotify:track:6RTEFEP5V9LX36AHZrj7Id,I Want To Give (Ahora Que Soy Libre),Perry Como
1201,spotify:track:06wqSj28pkOtK7cxrihkTq,The Best Of Times,Perry Como
1202,spotify:track:7mOnZagYtB3zKcLqgWq2X8,12 Days Of Christmas,Pentatonix
1203,spotify:track:5aonknWPANIuIeR4aDe5Ou,Rudolph The Red-Nosed Reindeer,Pentatonix
1204,spotify:track:2myZWpSikELxocaznAz3X1,My Favorite Things,Pentatonix
1205,spotify:track:2eLPefNqdtcTN1pCEqlrWr,Amazing Grace (My Chains Are Gone),Pentatonix
1206,spotify:track:7w3nVvNQ2bIgK2iQ84MyOs,Thank You,Pentatonix
1207,spotify:track:5kQ6UcHEUizCPFQM3E3dZ0,Santa Tell Me,Pentatonix
1208,spotify:track:6C9YTwX6ry03SOhKtHK0RN,Jingle Bell Pop,Pentatonix
1209,spotify:track:5wSLnF8eeGq9LxtukSF6G2,When You Wish Upon A Star,Pentatonix
1210,spotify:track:5j1vETv27ktFspJIR1DMKQ,Once Upon A December,Pentatonix
1211,spotify:track:5wGZ9NIHUSackLYZgidaBa,Happy Holiday / The Holiday Season,Pentatonix
1212,spotify:track:0tuY26eUFAtEWxVrj5fojS,We Need A Little Christmas,Pentatonix
1213,spotify:track:7E9Z2RvE21eMCPh76ihLZ1,Seasons Of Love,Pentatonix
1214,spotify:track:372C2zEwbiRFx8rvfQLNMs,Tiger Feet,Mud
1215,spotify:track:6ierzhAQue6XTaCLuaDNvK,Dyna-Mite,Mud
1216,spotify:track:321W1yzO1DaK33n3kKJw6F,Lonely This Christmas,Mud
1217,spotify:track:3pCqwpDBlreBrpHLNsxfkL,The Secrets That You Keep,Mud
1218,spotify:track:4FLABCNjYzDbGkt4r38zuL,The Cat Crept In,Mud
1219,spotify:track:0DFK7kOTTTbuZuBZJCG4oj,Living Doll,Mud
1220,spotify:track:3aO2v8R0ny9xFAfkUCeQsq,Running Bear,Mud
1221,spotify:track:6fimBhUnwi68pHT8IONA4Q,Let's Have a Party,Mud
1222,spotify:track:53cc85teEq3U2xMXN2XkSB,Oh Boy,Mud
1223,spotify:track:5yXlhaosWrC9wWguC8KY0i,The Hippy Hippy Shake,Mud
1224,spotify:track:0HT7lCXnI5UmsCG35f5EX0,Crazy,Mud
1225,spotify:track:6hCZYRgUou0RjshtIAjQz0,The Ladies,Mud
1226,spotify:track:3khArgueAt9Bwu6pL5zFsr,Rocket,Mud
1227,spotify:track:18n5n5srfhbbH9Pb7qDRo5,Diana,Mud
1228,spotify:track:6Nse6QDFSgEtEZ8QdxFm4a,Do You Love Me,Mud
1229,spotify:track:02q38YS6cfTsrTNAtq8YER,In the Mood,Mud
1230,spotify:track:548nD8SyYDJXlg3P53LcVT,Tallahassee Lassie,Mud
1231,spotify:track:4uJQtXSA78V6taNyLTIb74,Do It All Over Again,Mud
1232,spotify:track:5nGa4weDk102vgsXqt55DT,The End of the World,Mud
1233,spotify:track:48r7KI4n0eocTlGmoWDIsn,Blue Moon,Mud
1234,spotify:track:5QVV7XLTOCgyof00KIs10P,One Night,Mud
1235,spotify:track:0NIFjSgEAL6Qia4PCf1gBH,Shake Rattle & Roll / See You Later Alligator,Mud
1236,spotify:track:2fowiFY3Fi2Uqw2HqDO3gm,Still Watching the Clock,Mud
1237,spotify:track:7GSAs4imzIzEV3LpO9HWj1,Moonshine Sally,Mud
1238,spotify:track:3Cba0iWknXiGMW5tEynlei,Hula Love,Mud
1239,spotify:track:2G5yCqca93ezrp93isJTu2,The First Time Ever I Saw Your Face - Takes 11-12,Elvis Presley
1240,spotify:track:1lk1QJ8ukYm8vMrKQPeH1Z,Amazing Grace,Elvis Presley
1241,spotify:track:3GvabBDwLjcbINWpYqZE4R,Early Mornin' Rain,Elvis Presley
1242,spotify:track:2bgcn52l7a9PczIrBtV04v,(That's What You Get) For Lovin' Me,Elvis Presley
1243,spotify:track:4RHPiS98ukfEGZNHVC4Bt4,Help Me Make It Through the Night,Elvis Presley
1244,spotify:track:7pFjc2VFPv8LRnYfNHE8iS,Until It's Time for You to Go,Elvis Presley
1245,spotify:track:3GtLcz8uQb42XjcQWMeyGM,"Don't Think Twice, It's All Right - Unedited Version",Elvis Presley
1246,spotify:track:1EP7PTxg5ah1lwe07ehZrw,It's Still Here,Elvis Presley
1247,spotify:track:4x9ipICfRoFHs6rGDxAGoz,I'll Take You Home Again Kathleen,Elvis Presley
1248,spotify:track:5HnmGKDQNiQ2PCdsHczCKM,I Will Be True,Elvis Presley
1249,spotify:track:22yRziH71nIupbqK3OvdhU,Padre,Elvis Presley
1250,spotify:track:3bPM2UWEEyHi74oZbwCdj6,Fools Rush In (Where Angels Fear to Tread),Elvis Presley
1251,spotify:track:2FbMTBme3EXcW0O6f7JJAy,My Way - Takes 2-3 (Master),Elvis Presley
1252,spotify:track:6mpBknHOC8iKvhxfoFWZkx,I'm Leavin',Elvis Presley
1253,spotify:track:3uM9jW6h8pulayE3rHKova,It's Only Love,Elvis Presley
1254,spotify:track:1slHqWZ9LvmV2NQ2qG5S0C,We Can Make the Morning,Elvis Presley
1255,spotify:track:2IBFdytCxdIj6xVGIvZZcx,"Love Me, Love The Life I Lead",Elvis Presley
1256,spotify:track:06qgM0zDGygpTMVg0EKNJo,Until It's Time For You To Go - Remake,Elvis Presley
1257,spotify:track:06BTRWF0JV1INGwwB7R7y0,He Touched Me,Elvis Presley
1258,spotify:track:46e7OTeSUBb3MKgidBCDFc,I've Got Confidence,Elvis Presley
1259,spotify:track:7z2SSkHGFTqMS0lepzCuf5,Seeing Is Believing,Elvis Presley
1260,spotify:track:6zTixQhWZVuwPKGicixd0J,He Is My Everything,Elvis Presley
1261,spotify:track:2RdHQ3XERU0M6xQVKxusAB,Bosom of Abraham,Elvis Presley
1262,spotify:track:7BIl6SXDlgykYGBZDzIsdh,An Evening Prayer,Elvis Presley
1263,spotify:track:0djoFgBYRX7Mu7diOiIg2R,"Lead Me, Guide Me",Elvis Presley
1264,spotify:track:0iV0OYPxg4twUGKtM1UCZH,There Is No God But God,Elvis Presley
1265,spotify:track:6WDtKA4UVXj06zi8dUv5p5,A Thing Called Love,Elvis Presley
1266,spotify:track:6Ti3Aq7gesUgOzdXmXOtj8,"I, John",Elvis Presley
1267,spotify:track:5SAe8Y0AnO4XAaZdsq4NoY,Reach Out to Jesus,Elvis Presley
1268,spotify:track:2D4piRhsbivmLEYWxPZ7lx,Put Your Hand In the Hand,Elvis Presley
1269,spotify:track:0AHZHkwtUKJ0AJRuEP0g16,Miracle of the Rosary,Elvis Presley
1270,spotify:track:1SZZdtxnRlyTY4RKwvr52l,"O Come, All Ye Faithful",Elvis Presley
1271,spotify:track:46v5yClxfHsXV7K2OgbsHX,The First Noel,Elvis Presley
1272,spotify:track:45gkN6QeA7h6ZfFMdTc5no,On a Snowy Christmas Night,Elvis Presley
1273,spotify:track:3MpILJtTdkImvV83h1FE0h,Winter Wonderland,Elvis Presley
1274,spotify:track:5QbyYQUl5Zw5y1NbYYGzmF,The Wonderful World of Christmas,Elvis Presley
1275,spotify:track:73xR9dFsIrQ1Z7vBl2e7tZ,It Won't Seem Like Christmas (Without You),Elvis Presley
1276,spotify:track:3bjqNT3nnzC5yDgVfy2SdC,I'll Be Home On Christmas Day,Elvis Presley
1277,spotify:track:0qT2qGAzSRYARFHvcSqVbv,If I Get Home On Christmas Day,Elvis Presley
1278,spotify:track:32Nu29ORh9eliNmixgIJ9R,Holly Leaves and Christmas Trees,Elvis Presley
1279,spotify:track:37SJe7r61JoIJSkAIhHqzO,Merry Christmas Baby - Unedited Version,Elvis Presley
1280,spotify:track:7jo3U3NjU7ne67aCKS9F6v,Silver Bells,Elvis Presley
1281,spotify:track:409719xUxh6f8IPOuIDPFZ,I'll Be Home On Christmas Day - Remake,Elvis Presley
1282,spotify:track:3OnH5dT85EubdB8oKLW6Uv,It's Only Love - Takes 8 & 9,Elvis Presley
1283,spotify:track:4mukqPlP3GVdjE6OxpFThe,"Love Me, Love The Life I Lead - Takes 5 & 6",Elvis Presley
1284,spotify:track:1Z9Xza3cpyyC0o0uj97f1V,We Can Make the Morning - Master with Backing Vocals - Official Audio,Elvis Presley
1285,spotify:track:3Mv2bJW1UNoOUOZgJQpbRi,I'm Leavin' - Take 1,Elvis Presley
1286,spotify:track:0xAeakUONBFvgB2yYwpOKN,Johnny B. Goode - Impromptu Performance,Elvis Presley
1287,spotify:track:6qpFaIJjuqzEyXIhnMDHsT,Padre - Takes 1 & 11,Elvis Presley
1288,spotify:track:3IvdUWuw0fR06hPjDATPgJ,Lady Madonna - Impromptu Performance,Elvis Presley
1289,spotify:track:57IHG8x8BiqKHanYQk92ji,A Song for You,Donny Hathaway
1290,spotify:track:2qdyq2N1XfaA8QhtiOWWFG,I Love You More Than You'll Ever Know,Donny Hathaway
1291,spotify:track:2EDnaB0UArSQ86zzEoWeOd,You Were Meant for Me,Donny Hathaway
1292,spotify:track:065o5Vhiq7Dx6JXF0e33S8,Back Together Again (feat. Donny Hathaway),Roberta Flack
1293,spotify:track:7l07ak5IWpISBsrUtwj4O4,Where Is the Love,Roberta Flack
1294,spotify:track:0vB3z9Jp1OFTV9gZDYkVG1,For All We Know,Roberta Flack
1295,spotify:track:5J5rzvpYAQHlELldedLT9X,Someday We'll All Be Free,Donny Hathaway
1296,spotify:track:1KQpDyopGXjW6Ug4pXXgFo,Giving Up,Donny Hathaway
1297,spotify:track:44jdxE3S8EX1lOAxV9vQbZ,The Closer I Get to You,Roberta Flack
1298,spotify:track:36Lo6DYzqyGLVFoPQSspmF,You Are My Heaven (feat. Donny Hathaway),Roberta Flack
