,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
311,0.5,0.707,9,-11.825,0,0.0413,0.00459,0.00283,0.501,0.53,137.314,audio_features,6YPvn6me5k5OiXVPtgmeak,spotify:track:6YPvn6me5k5OiXVPtgmeak,https://api.spotify.com/v1/tracks/6YPvn6me5k5OiXVPtgmeak,https://api.spotify.com/v1/audio-analysis/6YPvn6me5k5OiXVPtgmeak,251467,4
312,0.496,0.778,2,-13.305,1,0.106,0.00194,4.99e-05,0.978,0.372,104.645,audio_features,3GcRxtoMaxXe4zjvRLzZlr,spotify:track:3GcRxtoMaxXe4zjvRLzZlr,https://api.spotify.com/v1/tracks/3GcRxtoMaxXe4zjvRLzZlr,https://api.spotify.com/v1/audio-analysis/3GcRxtoMaxXe4zjvRLzZlr,318040,4
313,0.408,0.727,5,-11.898,1,0.0556,0.0305,0.0,0.777,0.662,148.697,audio_features,4juV8pzyyD53BeWJzCanQb,spotify:track:4juV8pzyyD53BeWJzCanQb,https://api.spotify.com/v1/tracks/4juV8pzyyD53BeWJzCanQb,https://api.spotify.com/v1/audio-analysis/4juV8pzyyD53BeWJzCanQb,206080,4
314,0.389,0.775,11,-10.317,0,0.0364,0.0103,3.26e-05,0.743,0.49,99.042,audio_features,5wTlYf7V2ser4UslPKxIKU,spotify:track:5wTlYf7V2ser4UslPKxIKU,https://api.spotify.com/v1/tracks/5wTlYf7V2ser4UslPKxIKU,https://api.spotify.com/v1/audio-analysis/5wTlYf7V2ser4UslPKxIKU,270560,4
315,0.462,0.721,7,-9.928,1,0.0577,0.0568,0.0,0.712,0.548,132.91,audio_features,43iNYzBbyAQF29CjsalAik,spotify:track:43iNYzBbyAQF29CjsalAik,https://api.spotify.com/v1/tracks/43iNYzBbyAQF29CjsalAik,https://api.spotify.com/v1/audio-analysis/43iNYzBbyAQF29CjsalAik,214400,4
316,0.367,0.469,9,-14.058,1,0.0348,0.0677,3.22e-05,0.837,0.262,87.911,audio_features,5VFWFYzo4stfWnux8rWdPO,spotify:track:5VFWFYzo4stfWnux8rWdPO,https://api.spotify.com/v1/tracks/5VFWFYzo4stfWnux8rWdPO,https://api.spotify.com/v1/audio-analysis/5VFWFYzo4stfWnux8rWdPO,334307,4
317,0.457,0.689,9,-13.462,0,0.148,0.275,4.3e-05,0.87,0.288,125.763,audio_features,0M4KWb0efz5XjIfmPix6sQ,spotify:track:0M4KWb0efz5XjIfmPix6sQ,https://api.spotify.com/v1/tracks/0M4KWb0efz5XjIfmPix6sQ,https://api.spotify.com/v1/audio-analysis/0M4KWb0efz5XjIfmPix6sQ,237507,3
318,0.429,0.536,9,-16.226,1,0.0695,0.111,2.54e-06,0.863,0.365,108.831,audio_features,7K5sFSOkP1Yz7xJipXDaBV,spotify:track:7K5sFSOkP1Yz7xJipXDaBV,https://api.spotify.com/v1/tracks/7K5sFSOkP1Yz7xJipXDaBV,https://api.spotify.com/v1/audio-analysis/7K5sFSOkP1Yz7xJipXDaBV,411800,4
319,0.364,0.776,0,-9.849,1,0.0557,0.00979,0.00127,0.837,0.459,127.926,audio_features,3hEy5GbQv7yC1X6yhoPz2y,spotify:track:3hEy5GbQv7yC1X6yhoPz2y,https://api.spotify.com/v1/tracks/3hEy5GbQv7yC1X6yhoPz2y,https://api.spotify.com/v1/audio-analysis/3hEy5GbQv7yC1X6yhoPz2y,334813,4
320,0.474,0.65,5,-10.297,1,0.0447,0.0398,5.61e-06,0.923,0.15,121.875,audio_features,3t07NlsvTzarYlPyogvZ8O,spotify:track:3t07NlsvTzarYlPyogvZ8O,https://api.spotify.com/v1/tracks/3t07NlsvTzarYlPyogvZ8O,https://api.spotify.com/v1/audio-analysis/3t07NlsvTzarYlPyogvZ8O,210827,4
321,0.441,0.474,9,-12.095,1,0.0367,0.194,0.0,0.949,0.228,111.309,audio_features,1N2NXpj3uukS8QsHURfnQv,spotify:track:1N2NXpj3uukS8QsHURfnQv,https://api.spotify.com/v1/tracks/1N2NXpj3uukS8QsHURfnQv,https://api.spotify.com/v1/audio-analysis/1N2NXpj3uukS8QsHURfnQv,253213,4
322,0.447,0.566,9,-11.144,1,0.0252,0.0138,0.0,0.93,0.657,80.637,audio_features,6o2yOoSIpSJT919HlUETqW,spotify:track:6o2yOoSIpSJT919HlUETqW,https://api.spotify.com/v1/tracks/6o2yOoSIpSJT919HlUETqW,https://api.spotify.com/v1/audio-analysis/6o2yOoSIpSJT919HlUETqW,189973,4
323,0.38,0.702,2,-10.578,1,0.0339,0.000454,0.000115,0.809,0.357,78.89,audio_features,6T1kgceAMBVmjyKzDXNlh2,spotify:track:6T1kgceAMBVmjyKzDXNlh2,https://api.spotify.com/v1/tracks/6T1kgceAMBVmjyKzDXNlh2,https://api.spotify.com/v1/audio-analysis/6T1kgceAMBVmjyKzDXNlh2,370600,4
324,0.487,0.518,4,-13.165,1,0.0651,0.0894,0.0,0.969,0.398,104.41,audio_features,1PnrWsfhSFLcNhaKD7bANM,spotify:track:1PnrWsfhSFLcNhaKD7bANM,https://api.spotify.com/v1/tracks/1PnrWsfhSFLcNhaKD7bANM,https://api.spotify.com/v1/audio-analysis/1PnrWsfhSFLcNhaKD7bANM,232893,4
325,0.477,0.819,2,-10.525,1,0.0593,0.00373,0.000928,0.734,0.567,124.761,audio_features,1FwzC6Wsw5a6YJQsSxGL8n,spotify:track:1FwzC6Wsw5a6YJQsSxGL8n,https://api.spotify.com/v1/tracks/1FwzC6Wsw5a6YJQsSxGL8n,https://api.spotify.com/v1/audio-analysis/1FwzC6Wsw5a6YJQsSxGL8n,272800,4
326,0.357,0.856,11,-10.381,1,0.124,0.00847,0.716,0.675,0.346,89.527,audio_features,2orRq69FVVrlVedoi4882F,spotify:track:2orRq69FVVrlVedoi4882F,https://api.spotify.com/v1/tracks/2orRq69FVVrlVedoi4882F,https://api.spotify.com/v1/audio-analysis/2orRq69FVVrlVedoi4882F,246973,4
327,0.381,0.514,0,-12.066,1,0.0839,0.518,1.84e-06,0.755,0.172,124.356,audio_features,4kZlykyOQ1w31YA3RirCvQ,spotify:track:4kZlykyOQ1w31YA3RirCvQ,https://api.spotify.com/v1/tracks/4kZlykyOQ1w31YA3RirCvQ,https://api.spotify.com/v1/audio-analysis/4kZlykyOQ1w31YA3RirCvQ,269840,4
328,0.233,0.742,7,-10.61,0,0.16,0.00755,0.0,0.691,0.107,148.721,audio_features,07bNRNkdQeUGMidjbZyCyB,spotify:track:07bNRNkdQeUGMidjbZyCyB,https://api.spotify.com/v1/tracks/07bNRNkdQeUGMidjbZyCyB,https://api.spotify.com/v1/audio-analysis/07bNRNkdQeUGMidjbZyCyB,328093,4
329,0.459,0.848,9,-9.389,1,0.0599,0.0123,0.0,0.987,0.388,111.374,audio_features,7mHjo6TCCMmYk5zQ9jlMBX,spotify:track:7mHjo6TCCMmYk5zQ9jlMBX,https://api.spotify.com/v1/tracks/7mHjo6TCCMmYk5zQ9jlMBX,https://api.spotify.com/v1/audio-analysis/7mHjo6TCCMmYk5zQ9jlMBX,265520,4
330,0.409,0.877,7,-8.432,1,0.0423,0.00015,0.00248,0.278,0.734,147.594,audio_features,2k2rZwlotD4XzDtgjEF9IN,spotify:track:2k2rZwlotD4XzDtgjEF9IN,https://api.spotify.com/v1/tracks/2k2rZwlotD4XzDtgjEF9IN,https://api.spotify.com/v1/audio-analysis/2k2rZwlotD4XzDtgjEF9IN,238880,4
331,0.212,0.912,4,-9.466,1,0.38,0.0012,0.00145,0.75,0.145,170.005,audio_features,7tQArNO9133ADo6e6Barkx,spotify:track:7tQArNO9133ADo6e6Barkx,https://api.spotify.com/v1/tracks/7tQArNO9133ADo6e6Barkx,https://api.spotify.com/v1/audio-analysis/7tQArNO9133ADo6e6Barkx,279133,4
332,0.142,0.225,2,-14.375,1,0.0383,0.591,0.0,0.287,0.256,176.614,audio_features,0snim2CMV62M4JocWIpjGH,spotify:track:0snim2CMV62M4JocWIpjGH,https://api.spotify.com/v1/tracks/0snim2CMV62M4JocWIpjGH,https://api.spotify.com/v1/audio-analysis/0snim2CMV62M4JocWIpjGH,185213,1
333,0.419,0.939,2,-9.529,1,0.339,0.0546,0.000643,0.449,0.265,107.586,audio_features,7uCt8IA0PnfsEoTMk7By1Q,spotify:track:7uCt8IA0PnfsEoTMk7By1Q,https://api.spotify.com/v1/tracks/7uCt8IA0PnfsEoTMk7By1Q,https://api.spotify.com/v1/audio-analysis/7uCt8IA0PnfsEoTMk7By1Q,352013,4
334,0.396,0.811,2,-10.441,1,0.0419,0.000601,0.000599,0.677,0.343,159.426,audio_features,3eNYZ1f1sLkylk0kc60Vir,spotify:track:3eNYZ1f1sLkylk0kc60Vir,https://api.spotify.com/v1/tracks/3eNYZ1f1sLkylk0kc60Vir,https://api.spotify.com/v1/audio-analysis/3eNYZ1f1sLkylk0kc60Vir,231040,4
335,0.698,0.76,2,-4.456,1,0.0297,0.00783,0.0,0.104,0.418,129.972,audio_features,1zXUlnKL3c8bTLP4g5YX8T,spotify:track:1zXUlnKL3c8bTLP4g5YX8T,https://api.spotify.com/v1/tracks/1zXUlnKL3c8bTLP4g5YX8T,https://api.spotify.com/v1/audio-analysis/1zXUlnKL3c8bTLP4g5YX8T,227307,4
336,0.625,0.606,7,-5.351,1,0.0327,0.144,4.15e-06,0.121,0.122,117.961,audio_features,3mksgDukCCkggXNAnuO91f,spotify:track:3mksgDukCCkggXNAnuO91f,https://api.spotify.com/v1/tracks/3mksgDukCCkggXNAnuO91f,https://api.spotify.com/v1/audio-analysis/3mksgDukCCkggXNAnuO91f,211707,4
337,0.811,0.732,9,-4.388,1,0.0675,0.0538,0.0,0.0914,0.842,126.028,audio_features,4fThp8A6ywfET7m26KnNYa,spotify:track:4fThp8A6ywfET7m26KnNYa,https://api.spotify.com/v1/tracks/4fThp8A6ywfET7m26KnNYa,https://api.spotify.com/v1/audio-analysis/4fThp8A6ywfET7m26KnNYa,210973,4
338,0.819,0.689,4,-5.841,1,0.0501,0.171,0.0,0.28,0.794,126.015,audio_features,6MmefyB5EHF7gse6PzWPNF,spotify:track:6MmefyB5EHF7gse6PzWPNF,https://api.spotify.com/v1/tracks/6MmefyB5EHF7gse6PzWPNF,https://api.spotify.com/v1/audio-analysis/6MmefyB5EHF7gse6PzWPNF,229040,4
339,0.825,0.835,11,-5.498,0,0.0352,0.0196,0.0,0.366,0.741,121.989,audio_features,6khAVqMb8GT814ptomemwD,spotify:track:6khAVqMb8GT814ptomemwD,https://api.spotify.com/v1/tracks/6khAVqMb8GT814ptomemwD,https://api.spotify.com/v1/audio-analysis/6khAVqMb8GT814ptomemwD,192520,4
340,0.483,0.134,9,-13.115,1,0.0402,0.923,7.08e-06,0.0937,0.113,127.735,audio_features,7r50QqpGssLUevZZ7lLb0m,spotify:track:7r50QqpGssLUevZZ7lLb0m,https://api.spotify.com/v1/tracks/7r50QqpGssLUevZZ7lLb0m,https://api.spotify.com/v1/audio-analysis/7r50QqpGssLUevZZ7lLb0m,153120,4
341,0.653,0.447,2,-7.944,1,0.0622,0.513,1.94e-05,0.0768,0.328,77.956,audio_features,1FSh38rd3EdMEnNUaazQbV,spotify:track:1FSh38rd3EdMEnNUaazQbV,https://api.spotify.com/v1/tracks/1FSh38rd3EdMEnNUaazQbV,https://api.spotify.com/v1/audio-analysis/1FSh38rd3EdMEnNUaazQbV,186440,4
342,0.807,0.813,4,-5.503,1,0.0354,0.434,1.03e-05,0.087,0.777,121.035,audio_features,4yqSgH003O7yURda2RvZYW,spotify:track:4yqSgH003O7yURda2RvZYW,https://api.spotify.com/v1/tracks/4yqSgH003O7yURda2RvZYW,https://api.spotify.com/v1/audio-analysis/4yqSgH003O7yURda2RvZYW,216107,4
343,0.689,0.379,1,-5.585,0,0.0335,0.708,2.03e-06,0.101,0.571,169.964,audio_features,7mEPBTXyzakG2Y3BMS060Y,spotify:track:7mEPBTXyzakG2Y3BMS060Y,https://api.spotify.com/v1/tracks/7mEPBTXyzakG2Y3BMS060Y,https://api.spotify.com/v1/audio-analysis/7mEPBTXyzakG2Y3BMS060Y,215400,3
344,0.763,0.806,7,-5.182,0,0.0466,0.0629,0.0,0.0954,0.688,131.963,audio_features,2uyFrT2eTSb08KsClQlWfh,spotify:track:2uyFrT2eTSb08KsClQlWfh,https://api.spotify.com/v1/tracks/2uyFrT2eTSb08KsClQlWfh,https://api.spotify.com/v1/audio-analysis/2uyFrT2eTSb08KsClQlWfh,205920,4
345,0.702,0.832,0,-5.21,1,0.158,0.264,0.0,0.0935,0.624,127.995,audio_features,72UvexLj95AopajDUU8MlL,spotify:track:72UvexLj95AopajDUU8MlL,https://api.spotify.com/v1/tracks/72UvexLj95AopajDUU8MlL,https://api.spotify.com/v1/audio-analysis/72UvexLj95AopajDUU8MlL,207280,4
346,0.734,0.904,0,-4.732,0,0.0395,0.0192,1.57e-06,0.0651,0.597,127.982,audio_features,2f37yZXbxm7I1MEhaPE9zn,spotify:track:2f37yZXbxm7I1MEhaPE9zn,https://api.spotify.com/v1/tracks/2f37yZXbxm7I1MEhaPE9zn,https://api.spotify.com/v1/audio-analysis/2f37yZXbxm7I1MEhaPE9zn,219840,4
347,0.696,0.834,1,-3.835,1,0.0417,0.0418,0.000346,0.153,0.341,126.029,audio_features,6c1Qe7m6JiGlHCxrnopzPR,spotify:track:6c1Qe7m6JiGlHCxrnopzPR,https://api.spotify.com/v1/tracks/6c1Qe7m6JiGlHCxrnopzPR,https://api.spotify.com/v1/audio-analysis/6c1Qe7m6JiGlHCxrnopzPR,196720,4
348,0.792,0.828,1,-6.108,0,0.0396,0.075,0.0493,0.176,0.691,122.001,audio_features,0pDhvVjPkgCPNP18tHr6rD,spotify:track:0pDhvVjPkgCPNP18tHr6rD,https://api.spotify.com/v1/tracks/0pDhvVjPkgCPNP18tHr6rD,https://api.spotify.com/v1/audio-analysis/0pDhvVjPkgCPNP18tHr6rD,209413,4
349,0.656,0.319,6,-6.299,1,0.0231,0.766,0.000281,0.111,0.182,95.959,audio_features,4O9u3QdzIUEDUxgP7SOPK6,spotify:track:4O9u3QdzIUEDUxgP7SOPK6,https://api.spotify.com/v1/tracks/4O9u3QdzIUEDUxgP7SOPK6,https://api.spotify.com/v1/audio-analysis/4O9u3QdzIUEDUxgP7SOPK6,174533,4
350,0.631,0.689,7,-4.256,1,0.0263,0.079,0.0,0.116,0.221,95.043,audio_features,0nXWa5xdBsHVYYFQ3b5Iwi,spotify:track:0nXWa5xdBsHVYYFQ3b5Iwi,https://api.spotify.com/v1/tracks/0nXWa5xdBsHVYYFQ3b5Iwi,https://api.spotify.com/v1/audio-analysis/0nXWa5xdBsHVYYFQ3b5Iwi,199320,4
351,0.717,0.384,2,-9.291,1,0.0279,0.75,1.88e-05,0.109,0.372,97.928,audio_features,4vyAdJBYALOT146OYWujRX,spotify:track:4vyAdJBYALOT146OYWujRX,https://api.spotify.com/v1/tracks/4vyAdJBYALOT146OYWujRX,https://api.spotify.com/v1/audio-analysis/4vyAdJBYALOT146OYWujRX,184067,4
352,0.504,0.446,6,-7.107,1,0.0332,0.772,5.43e-06,0.0999,0.251,156.127,audio_features,5Yc8mGA583w9gm0SZglJki,spotify:track:5Yc8mGA583w9gm0SZglJki,https://api.spotify.com/v1/tracks/5Yc8mGA583w9gm0SZglJki,https://api.spotify.com/v1/audio-analysis/5Yc8mGA583w9gm0SZglJki,173360,4
353,0.54,0.441,4,-7.179,1,0.0294,0.838,0.0,0.103,0.342,124.087,audio_features,2vI0FjuXdZhANTy9inmvZI,spotify:track:2vI0FjuXdZhANTy9inmvZI,https://api.spotify.com/v1/tracks/2vI0FjuXdZhANTy9inmvZI,https://api.spotify.com/v1/audio-analysis/2vI0FjuXdZhANTy9inmvZI,180387,4
354,0.647,0.694,5,-5.937,1,0.0256,0.498,0.0,0.168,0.414,140.022,audio_features,71WmlddPeUGoHAzx4NT2fH,spotify:track:71WmlddPeUGoHAzx4NT2fH,https://api.spotify.com/v1/tracks/71WmlddPeUGoHAzx4NT2fH,https://api.spotify.com/v1/audio-analysis/71WmlddPeUGoHAzx4NT2fH,192573,3
355,0.205,0.947,7,-6.777,1,0.0534,0.00715,0.525,0.191,0.507,123.498,audio_features,0RG5gABbzRI6hlBI1a1U9G,spotify:track:0RG5gABbzRI6hlBI1a1U9G,https://api.spotify.com/v1/tracks/0RG5gABbzRI6hlBI1a1U9G,https://api.spotify.com/v1/audio-analysis/0RG5gABbzRI6hlBI1a1U9G,194754,4
356,0.239,0.977,5,-5.575,1,0.0549,0.00789,0.699,0.296,0.712,154.334,audio_features,2cbG0ucOys6tVOGmJI1cdo,spotify:track:2cbG0ucOys6tVOGmJI1cdo,https://api.spotify.com/v1/tracks/2cbG0ucOys6tVOGmJI1cdo,https://api.spotify.com/v1/audio-analysis/2cbG0ucOys6tVOGmJI1cdo,218361,4
357,0.212,0.959,7,-4.262,0,0.0809,0.148,0.0249,0.732,0.0787,132.707,audio_features,0wKgI8EMHLRoUowgKsbEcU,spotify:track:0wKgI8EMHLRoUowgKsbEcU,https://api.spotify.com/v1/tracks/0wKgI8EMHLRoUowgKsbEcU,https://api.spotify.com/v1/audio-analysis/0wKgI8EMHLRoUowgKsbEcU,250574,5
358,0.368,0.887,10,-4.721,1,0.0506,0.00368,0.348,0.0648,0.596,110.316,audio_features,0dt7wLUPA42GkCVylDNOFA,spotify:track:0dt7wLUPA42GkCVylDNOFA,https://api.spotify.com/v1/tracks/0dt7wLUPA42GkCVylDNOFA,https://api.spotify.com/v1/audio-analysis/0dt7wLUPA42GkCVylDNOFA,204590,4
359,0.197,0.926,6,-7.231,0,0.0767,1.59e-06,0.874,0.0723,0.172,161.593,audio_features,4LxU2GzKxP7X3bLEpe7PDP,spotify:track:4LxU2GzKxP7X3bLEpe7PDP,https://api.spotify.com/v1/tracks/4LxU2GzKxP7X3bLEpe7PDP,https://api.spotify.com/v1/audio-analysis/4LxU2GzKxP7X3bLEpe7PDP,239866,4
360,0.261,0.615,2,-9.143,0,0.035,0.000236,0.0,0.12,0.0719,66.418,audio_features,4MZ3xiTIkrKxy5sYOAevxh,spotify:track:4MZ3xiTIkrKxy5sYOAevxh,https://api.spotify.com/v1/tracks/4MZ3xiTIkrKxy5sYOAevxh,https://api.spotify.com/v1/audio-analysis/4MZ3xiTIkrKxy5sYOAevxh,204778,4
361,0.348,0.908,9,-7.64,1,0.0506,8.11e-06,0.883,0.0876,0.429,104.96,audio_features,7HqBnkusAEf331c6I6HDMD,spotify:track:7HqBnkusAEf331c6I6HDMD,https://api.spotify.com/v1/tracks/7HqBnkusAEf331c6I6HDMD,https://api.spotify.com/v1/audio-analysis/7HqBnkusAEf331c6I6HDMD,197774,4
362,0.169,0.313,9,-14.617,0,0.0378,0.944,0.894,0.236,0.436,101.698,audio_features,7wEUpEEBwSTKZLbhx8QxDD,spotify:track:7wEUpEEBwSTKZLbhx8QxDD,https://api.spotify.com/v1/tracks/7wEUpEEBwSTKZLbhx8QxDD,https://api.spotify.com/v1/audio-analysis/7wEUpEEBwSTKZLbhx8QxDD,155411,4
363,0.322,0.235,11,-12.026,0,0.0453,0.963,0.991,0.178,0.667,85.64,audio_features,4B0hvEgyArK0kHqgcIHYhX,spotify:track:4B0hvEgyArK0kHqgcIHYhX,https://api.spotify.com/v1/tracks/4B0hvEgyArK0kHqgcIHYhX,https://api.spotify.com/v1/audio-analysis/4B0hvEgyArK0kHqgcIHYhX,152639,4
364,0.746,0.316,11,-14.754,1,0.0786,0.435,0.00108,0.112,0.225,82.957,audio_features,50DRmKPXrhMG2KXVIypjT9,spotify:track:50DRmKPXrhMG2KXVIypjT9,https://api.spotify.com/v1/tracks/50DRmKPXrhMG2KXVIypjT9,https://api.spotify.com/v1/audio-analysis/50DRmKPXrhMG2KXVIypjT9,140340,4
365,0.735,0.574,1,-6.936,1,0.0817,0.12,0.0,0.147,0.341,77.025,audio_features,7Hx0XyWIDxqv33fVr9l4IW,spotify:track:7Hx0XyWIDxqv33fVr9l4IW,https://api.spotify.com/v1/tracks/7Hx0XyWIDxqv33fVr9l4IW,https://api.spotify.com/v1/audio-analysis/7Hx0XyWIDxqv33fVr9l4IW,190221,4
366,0.757,0.489,4,-10.98,0,0.049,0.0677,0.000375,0.222,0.834,128.035,audio_features,4IdTQx7HWYG1vkhk95irFH,spotify:track:4IdTQx7HWYG1vkhk95irFH,https://api.spotify.com/v1/tracks/4IdTQx7HWYG1vkhk95irFH,https://api.spotify.com/v1/audio-analysis/4IdTQx7HWYG1vkhk95irFH,217160,4
367,0.775,0.441,11,-6.612,0,0.0551,0.596,0.0,0.125,0.449,121.898,audio_features,2upbXCiSjVTVnKEoZ0LvMS,spotify:track:2upbXCiSjVTVnKEoZ0LvMS,https://api.spotify.com/v1/tracks/2upbXCiSjVTVnKEoZ0LvMS,https://api.spotify.com/v1/audio-analysis/2upbXCiSjVTVnKEoZ0LvMS,171001,4
368,0.693,0.596,1,-7.079,0,0.046,0.37,0.0,0.24,0.205,97.018,audio_features,3lAYjqIzhVszc6F78IsycT,spotify:track:3lAYjqIzhVszc6F78IsycT,https://api.spotify.com/v1/tracks/3lAYjqIzhVszc6F78IsycT,https://api.spotify.com/v1/audio-analysis/3lAYjqIzhVszc6F78IsycT,232000,4
369,0.387,0.253,5,-8.901,1,0.0336,0.798,0.000159,0.0848,0.134,68.004,audio_features,13CVSGLSFl4UxpDVR6u3dq,spotify:track:13CVSGLSFl4UxpDVR6u3dq,https://api.spotify.com/v1/tracks/13CVSGLSFl4UxpDVR6u3dq,https://api.spotify.com/v1/audio-analysis/13CVSGLSFl4UxpDVR6u3dq,182163,5
370,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,46IZ0fSY2mpAiktS3KOqds,spotify:track:46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/tracks/46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/audio-analysis/46IZ0fSY2mpAiktS3KOqds,224695,4
371,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,audio_features,2DuPBbS5mIldXnh7Wum8Cy,spotify:track:2DuPBbS5mIldXnh7Wum8Cy,https://api.spotify.com/v1/tracks/2DuPBbS5mIldXnh7Wum8Cy,https://api.spotify.com/v1/audio-analysis/2DuPBbS5mIldXnh7Wum8Cy,389107,4
372,0.756,0.713,7,-6.917,1,0.102,0.523,3.35e-06,0.248,0.59,125.064,audio_features,09u787BYeYIGd2mFIJ505t,spotify:track:09u787BYeYIGd2mFIJ505t,https://api.spotify.com/v1/tracks/09u787BYeYIGd2mFIJ505t,https://api.spotify.com/v1/audio-analysis/09u787BYeYIGd2mFIJ505t,255278,4
373,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,audio_features,3Kkjo3cT83cw09VJyrLNwX,spotify:track:3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/tracks/3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/audio-analysis/3Kkjo3cT83cw09VJyrLNwX,225149,4
374,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,audio_features,6w8ZPYdnGajyfPddTWdthN,spotify:track:6w8ZPYdnGajyfPddTWdthN,https://api.spotify.com/v1/tracks/6w8ZPYdnGajyfPddTWdthN,https://api.spotify.com/v1/audio-analysis/6w8ZPYdnGajyfPddTWdthN,210384,4
375,0.437,0.565,10,-5.596,1,0.0466,0.697,0.0,0.119,0.306,115.389,audio_features,6v0UJD4a2FtleHeSYVX02A,spotify:track:6v0UJD4a2FtleHeSYVX02A,https://api.spotify.com/v1/tracks/6v0UJD4a2FtleHeSYVX02A,https://api.spotify.com/v1/audio-analysis/6v0UJD4a2FtleHeSYVX02A,376169,4
376,0.734,0.497,8,-9.666,1,0.166,0.67,2.35e-05,0.194,0.307,127.989,audio_features,496vIKS2INz840xZaKncvR,spotify:track:496vIKS2INz840xZaKncvR,https://api.spotify.com/v1/tracks/496vIKS2INz840xZaKncvR,https://api.spotify.com/v1/audio-analysis/496vIKS2INz840xZaKncvR,161829,3
377,0.594,0.37,4,-10.561,0,0.173,0.749,3.2e-05,0.132,0.329,145.601,audio_features,2c6xRsQBv7pynuhYhWoHxo,spotify:track:2c6xRsQBv7pynuhYhWoHxo,https://api.spotify.com/v1/tracks/2c6xRsQBv7pynuhYhWoHxo,https://api.spotify.com/v1/audio-analysis/2c6xRsQBv7pynuhYhWoHxo,300248,4
378,0.366,0.364,0,-7.814,1,0.0433,0.858,1.15e-05,0.165,0.459,165.902,audio_features,6bGMSP3H9YqkmaLnaJTIoF,spotify:track:6bGMSP3H9YqkmaLnaJTIoF,https://api.spotify.com/v1/tracks/6bGMSP3H9YqkmaLnaJTIoF,https://api.spotify.com/v1/audio-analysis/6bGMSP3H9YqkmaLnaJTIoF,366004,4
379,0.356,0.176,8,-8.291,1,0.0391,0.843,0.0,0.231,0.289,170.425,audio_features,10ImcQk9tihY1EKMDIbvXJ,spotify:track:10ImcQk9tihY1EKMDIbvXJ,https://api.spotify.com/v1/tracks/10ImcQk9tihY1EKMDIbvXJ,https://api.spotify.com/v1/audio-analysis/10ImcQk9tihY1EKMDIbvXJ,403962,1
380,0.269,0.591,10,-5.79,0,0.0416,0.453,0.000695,0.0702,0.228,183.793,audio_features,2j3GxEsbNYNeEzz86wDY4J,spotify:track:2j3GxEsbNYNeEzz86wDY4J,https://api.spotify.com/v1/tracks/2j3GxEsbNYNeEzz86wDY4J,https://api.spotify.com/v1/audio-analysis/2j3GxEsbNYNeEzz86wDY4J,403044,4
381,0.72,0.805,0,-4.667,1,0.0338,0.0742,0.0065,0.116,0.588,123.982,audio_features,1LLkqU1W8DUVtQl8jMtFLI,spotify:track:1LLkqU1W8DUVtQl8jMtFLI,https://api.spotify.com/v1/tracks/1LLkqU1W8DUVtQl8jMtFLI,https://api.spotify.com/v1/audio-analysis/1LLkqU1W8DUVtQl8jMtFLI,172258,4
382,0.752,0.419,3,-7.675,0,0.0571,0.394,0.0,0.105,0.507,100.024,audio_features,0jjYq6uxZLCrQzo89Ym0Ea,spotify:track:0jjYq6uxZLCrQzo89Ym0Ea,https://api.spotify.com/v1/tracks/0jjYq6uxZLCrQzo89Ym0Ea,https://api.spotify.com/v1/audio-analysis/0jjYq6uxZLCrQzo89Ym0Ea,199205,4
383,0.802,0.712,9,-4.833,1,0.0484,0.314,0.000263,0.0715,0.58,112.017,audio_features,7mIYFzxKWOYejNfMsjBStw,spotify:track:7mIYFzxKWOYejNfMsjBStw,https://api.spotify.com/v1/tracks/7mIYFzxKWOYejNfMsjBStw,https://api.spotify.com/v1/audio-analysis/7mIYFzxKWOYejNfMsjBStw,194569,4
384,0.58,0.519,5,-9.302,0,0.0514,0.107,0.000137,0.114,0.136,174.094,audio_features,1HTo6wRrKquE64MDdpJuFl,spotify:track:1HTo6wRrKquE64MDdpJuFl,https://api.spotify.com/v1/tracks/1HTo6wRrKquE64MDdpJuFl,https://api.spotify.com/v1/audio-analysis/1HTo6wRrKquE64MDdpJuFl,259576,4
385,0.821,0.563,1,-6.414,0,0.0683,0.368,0.0,0.0674,0.491,113.039,audio_features,69pDGXAeiBbqpjD43GJko2,spotify:track:69pDGXAeiBbqpjD43GJko2,https://api.spotify.com/v1/tracks/69pDGXAeiBbqpjD43GJko2,https://api.spotify.com/v1/audio-analysis/69pDGXAeiBbqpjD43GJko2,195295,4
