,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
337,0.691,0.921,9,-3.323,1,0.0386,0.018,3.44e-06,0.339,0.925,131.905,audio_features,6vTAsuVBWdJmfEIboYKKS5,spotify:track:6vTAsuVBWdJmfEIboYKKS5,https://api.spotify.com/v1/tracks/6vTAsuVBWdJmfEIboYKKS5,https://api.spotify.com/v1/audio-analysis/6vTAsuVBWdJmfEIboYKKS5,192640,4
338,0.636,0.693,9,-5.857,1,0.0356,0.502,0.000484,0.23,0.729,100.949,audio_features,4quyGXxgOVVebvHaVIoMEi,spotify:track:4quyGXxgOVVebvHaVIoMEi,https://api.spotify.com/v1/tracks/4quyGXxgOVVebvHaVIoMEi,https://api.spotify.com/v1/audio-analysis/4quyGXxgOVVebvHaVIoMEi,163467,4
339,0.248,0.168,10,-12.973,1,0.0333,0.957,1.31e-05,0.149,0.124,95.048,audio_features,2ubyhDIRRPneJ7jYCx9etg,spotify:track:2ubyhDIRRPneJ7jYCx9etg,https://api.spotify.com/v1/tracks/2ubyhDIRRPneJ7jYCx9etg,https://api.spotify.com/v1/audio-analysis/2ubyhDIRRPneJ7jYCx9etg,223693,3
340,0.599,0.258,8,-14.388,1,0.0412,0.821,0.0,0.0988,0.378,103.2,audio_features,4brQfa7P5W2nJ42IiOB4Vq,spotify:track:4brQfa7P5W2nJ42IiOB4Vq,https://api.spotify.com/v1/tracks/4brQfa7P5W2nJ42IiOB4Vq,https://api.spotify.com/v1/audio-analysis/4brQfa7P5W2nJ42IiOB4Vq,210173,4
341,0.17,0.309,10,-11.641,1,0.0318,0.924,4.82e-06,0.266,0.244,80.268,audio_features,5MItrP7vZGea9AfTCUxvaH,spotify:track:5MItrP7vZGea9AfTCUxvaH,https://api.spotify.com/v1/tracks/5MItrP7vZGea9AfTCUxvaH,https://api.spotify.com/v1/audio-analysis/5MItrP7vZGea9AfTCUxvaH,250587,4
342,0.737,0.131,7,-11.653,1,0.0508,0.886,0.0,0.108,0.525,108.001,audio_features,1rpRrfwPVslghcPmcVsxNT,spotify:track:1rpRrfwPVslghcPmcVsxNT,https://api.spotify.com/v1/tracks/1rpRrfwPVslghcPmcVsxNT,https://api.spotify.com/v1/audio-analysis/1rpRrfwPVslghcPmcVsxNT,216853,4
343,0.291,0.0838,0,-15.855,1,0.0343,0.972,0.0,0.152,0.161,70.721,audio_features,0Mn8XrSbOvFldee8PBERki,spotify:track:0Mn8XrSbOvFldee8PBERki,https://api.spotify.com/v1/tracks/0Mn8XrSbOvFldee8PBERki,https://api.spotify.com/v1/audio-analysis/0Mn8XrSbOvFldee8PBERki,248960,4
344,0.463,0.413,7,-8.542,1,0.0609,0.889,0.0,0.186,0.519,81.529,audio_features,1tqxTw034PkXu1Mx02TfiP,spotify:track:1tqxTw034PkXu1Mx02TfiP,https://api.spotify.com/v1/tracks/1tqxTw034PkXu1Mx02TfiP,https://api.spotify.com/v1/audio-analysis/1tqxTw034PkXu1Mx02TfiP,204480,4
345,0.463,0.0807,8,-13.975,1,0.0337,0.98,0.0,0.138,0.265,71.874,audio_features,23fjmWITv4zkFNnpD8JWBC,spotify:track:23fjmWITv4zkFNnpD8JWBC,https://api.spotify.com/v1/tracks/23fjmWITv4zkFNnpD8JWBC,https://api.spotify.com/v1/audio-analysis/23fjmWITv4zkFNnpD8JWBC,166840,4
346,0.323,0.31,7,-9.709,0,0.0322,0.899,0.0,0.119,0.377,57.954,audio_features,3FeTyypNw3ez9ToxbJrQsm,spotify:track:3FeTyypNw3ez9ToxbJrQsm,https://api.spotify.com/v1/tracks/3FeTyypNw3ez9ToxbJrQsm,https://api.spotify.com/v1/audio-analysis/3FeTyypNw3ez9ToxbJrQsm,171467,4
347,0.484,0.363,0,-10.248,1,0.0487,0.762,0.0,0.197,0.861,118.398,audio_features,07U4KZWrqvW5bZYe6qTeeJ,spotify:track:07U4KZWrqvW5bZYe6qTeeJ,https://api.spotify.com/v1/tracks/07U4KZWrqvW5bZYe6qTeeJ,https://api.spotify.com/v1/audio-analysis/07U4KZWrqvW5bZYe6qTeeJ,134773,4
348,0.522,0.411,3,-9.172,1,0.0504,0.893,0.0,0.282,0.654,145.409,audio_features,6TjNgJBiLWu3n3bfbwzQCf,spotify:track:6TjNgJBiLWu3n3bfbwzQCf,https://api.spotify.com/v1/tracks/6TjNgJBiLWu3n3bfbwzQCf,https://api.spotify.com/v1/audio-analysis/6TjNgJBiLWu3n3bfbwzQCf,159173,4
349,0.23,0.204,3,-12.409,1,0.0326,0.935,0.0,0.297,0.219,93.357,audio_features,279jCFryDftJ7u0Pm4MZIW,spotify:track:279jCFryDftJ7u0Pm4MZIW,https://api.spotify.com/v1/tracks/279jCFryDftJ7u0Pm4MZIW,https://api.spotify.com/v1/audio-analysis/279jCFryDftJ7u0Pm4MZIW,220920,4
350,0.232,0.18,0,-12.527,1,0.0312,0.946,1.24e-06,0.0984,0.13,91.62,audio_features,2pVaWPaEdACtt1A9nEuMLm,spotify:track:2pVaWPaEdACtt1A9nEuMLm,https://api.spotify.com/v1/tracks/2pVaWPaEdACtt1A9nEuMLm,https://api.spotify.com/v1/audio-analysis/2pVaWPaEdACtt1A9nEuMLm,249107,4
351,0.505,0.417,2,-8.428,1,0.0378,0.653,0.0,0.256,0.71,125.255,audio_features,33oYrpkMwaoy7yHgONJ3ZQ,spotify:track:33oYrpkMwaoy7yHgONJ3ZQ,https://api.spotify.com/v1/tracks/33oYrpkMwaoy7yHgONJ3ZQ,https://api.spotify.com/v1/audio-analysis/33oYrpkMwaoy7yHgONJ3ZQ,178240,4
352,0.386,0.283,8,-10.637,1,0.0334,0.922,0.0,0.191,0.575,139.316,audio_features,07vJ0bLCvtO4WApOGYQjl8,spotify:track:07vJ0bLCvtO4WApOGYQjl8,https://api.spotify.com/v1/tracks/07vJ0bLCvtO4WApOGYQjl8,https://api.spotify.com/v1/audio-analysis/07vJ0bLCvtO4WApOGYQjl8,125747,4
353,0.238,0.3,7,-11.788,1,0.0308,0.932,0.000118,0.323,0.15,106.96,audio_features,4yuldXKHYHfIMXf5KsqTE7,spotify:track:4yuldXKHYHfIMXf5KsqTE7,https://api.spotify.com/v1/tracks/4yuldXKHYHfIMXf5KsqTE7,https://api.spotify.com/v1/audio-analysis/4yuldXKHYHfIMXf5KsqTE7,225440,3
354,0.33,0.266,7,-12.062,0,0.0298,0.72,0.0,0.0873,0.241,94.812,audio_features,1aiH9n9dJsIhM70N0zbwo8,spotify:track:1aiH9n9dJsIhM70N0zbwo8,https://api.spotify.com/v1/tracks/1aiH9n9dJsIhM70N0zbwo8,https://api.spotify.com/v1/audio-analysis/1aiH9n9dJsIhM70N0zbwo8,169333,4
355,0.172,0.178,0,-12.734,1,0.0343,0.957,7.91e-06,0.124,0.171,57.39,audio_features,3kXBfJBIHWPEJOmPjZzpdV,spotify:track:3kXBfJBIHWPEJOmPjZzpdV,https://api.spotify.com/v1/tracks/3kXBfJBIHWPEJOmPjZzpdV,https://api.spotify.com/v1/audio-analysis/3kXBfJBIHWPEJOmPjZzpdV,235547,4
356,0.378,0.441,2,-9.142,0,0.0355,0.709,0.00288,0.0887,0.158,105.905,audio_features,0EYDsKvLtGMdvsA7PaUvJO,spotify:track:0EYDsKvLtGMdvsA7PaUvJO,https://api.spotify.com/v1/tracks/0EYDsKvLtGMdvsA7PaUvJO,https://api.spotify.com/v1/audio-analysis/0EYDsKvLtGMdvsA7PaUvJO,199227,4
357,0.523,0.582,2,-9.215,0,0.0619,0.429,0.000312,0.116,0.361,167.725,audio_features,64PsLB0bc1LJoZwogWO3ok,spotify:track:64PsLB0bc1LJoZwogWO3ok,https://api.spotify.com/v1/tracks/64PsLB0bc1LJoZwogWO3ok,https://api.spotify.com/v1/audio-analysis/64PsLB0bc1LJoZwogWO3ok,231427,4
358,0.641,0.818,6,-6.757,1,0.0453,0.119,0.000444,0.168,0.355,109.967,audio_features,3PT3dmokgfqJSsZxv4Njw5,spotify:track:3PT3dmokgfqJSsZxv4Njw5,https://api.spotify.com/v1/tracks/3PT3dmokgfqJSsZxv4Njw5,https://api.spotify.com/v1/audio-analysis/3PT3dmokgfqJSsZxv4Njw5,184000,4
359,0.654,0.713,1,-6.484,0,0.0846,0.628,0.0,0.0837,0.694,80.043,audio_features,1lNEXDlxVhsWaq2DLBUDgC,spotify:track:1lNEXDlxVhsWaq2DLBUDgC,https://api.spotify.com/v1/tracks/1lNEXDlxVhsWaq2DLBUDgC,https://api.spotify.com/v1/audio-analysis/1lNEXDlxVhsWaq2DLBUDgC,167120,4
360,0.529,0.544,8,-8.188,0,0.0312,0.317,0.00129,0.0442,0.198,94.978,audio_features,3u57JBo2de0V7NxXSmkm8x,spotify:track:3u57JBo2de0V7NxXSmkm8x,https://api.spotify.com/v1/tracks/3u57JBo2de0V7NxXSmkm8x,https://api.spotify.com/v1/audio-analysis/3u57JBo2de0V7NxXSmkm8x,194587,4
361,0.669,0.552,0,-7.98,1,0.0587,0.807,0.000874,0.321,0.488,100.102,audio_features,4wONXG4GqWSscEyZlx300W,spotify:track:4wONXG4GqWSscEyZlx300W,https://api.spotify.com/v1/tracks/4wONXG4GqWSscEyZlx300W,https://api.spotify.com/v1/audio-analysis/4wONXG4GqWSscEyZlx300W,180800,4
362,0.607,0.347,11,-9.108,1,0.0366,0.833,0.0,0.212,0.33,122.206,audio_features,1fr6WZfau4vNzDFfHYSJVT,spotify:track:1fr6WZfau4vNzDFfHYSJVT,https://api.spotify.com/v1/tracks/1fr6WZfau4vNzDFfHYSJVT,https://api.spotify.com/v1/audio-analysis/1fr6WZfau4vNzDFfHYSJVT,139653,4
363,0.866,0.508,8,-8.591,0,0.058,0.769,8.35e-06,0.11,0.476,117.951,audio_features,2stbjvpFujerfDUuUUPX7o,spotify:track:2stbjvpFujerfDUuUUPX7o,https://api.spotify.com/v1/tracks/2stbjvpFujerfDUuUUPX7o,https://api.spotify.com/v1/audio-analysis/2stbjvpFujerfDUuUUPX7o,200840,4
364,0.591,0.229,8,-11.205,1,0.0322,0.872,0.0,0.258,0.243,137.903,audio_features,58ITRjekhkYqHvuE71NUc0,spotify:track:58ITRjekhkYqHvuE71NUc0,https://api.spotify.com/v1/tracks/58ITRjekhkYqHvuE71NUc0,https://api.spotify.com/v1/audio-analysis/58ITRjekhkYqHvuE71NUc0,159320,3
365,0.541,0.609,3,-8.077,1,0.0478,0.51,0.000668,0.102,0.381,147.828,audio_features,0FXykSplbleSXHvBcdRnOD,spotify:track:0FXykSplbleSXHvBcdRnOD,https://api.spotify.com/v1/tracks/0FXykSplbleSXHvBcdRnOD,https://api.spotify.com/v1/audio-analysis/0FXykSplbleSXHvBcdRnOD,187360,4
366,0.667,0.238,10,-10.776,1,0.0314,0.921,0.0,0.102,0.473,94.811,audio_features,59hAttZ1StpkVPD8u2i1MM,spotify:track:59hAttZ1StpkVPD8u2i1MM,https://api.spotify.com/v1/tracks/59hAttZ1StpkVPD8u2i1MM,https://api.spotify.com/v1/audio-analysis/59hAttZ1StpkVPD8u2i1MM,201493,4
367,0.539,0.596,9,-8.846,0,0.0364,0.757,0.0,0.163,0.321,61.498,audio_features,06tKb2aBA9sma7Sftu7kSw,spotify:track:06tKb2aBA9sma7Sftu7kSw,https://api.spotify.com/v1/tracks/06tKb2aBA9sma7Sftu7kSw,https://api.spotify.com/v1/audio-analysis/06tKb2aBA9sma7Sftu7kSw,166320,4
368,0.589,0.564,3,-6.688,0,0.0525,0.276,9.54e-06,0.089,0.471,160.114,audio_features,7zb8Mm1BjMbS6vM76ktyvQ,spotify:track:7zb8Mm1BjMbS6vM76ktyvQ,https://api.spotify.com/v1/tracks/7zb8Mm1BjMbS6vM76ktyvQ,https://api.spotify.com/v1/audio-analysis/7zb8Mm1BjMbS6vM76ktyvQ,137027,4
369,0.646,0.73,2,-7.185,0,0.0374,0.271,0.013,0.11,0.293,120.982,audio_features,3kHeg5ydATqMcRJmeTfw71,spotify:track:3kHeg5ydATqMcRJmeTfw71,https://api.spotify.com/v1/tracks/3kHeg5ydATqMcRJmeTfw71,https://api.spotify.com/v1/audio-analysis/3kHeg5ydATqMcRJmeTfw71,231520,4
370,0.446,0.316,11,-9.636,0,0.0353,0.927,0.0,0.221,0.345,107.577,audio_features,0ROvxmZFJNRm0PyYcFKHbm,spotify:track:0ROvxmZFJNRm0PyYcFKHbm,https://api.spotify.com/v1/tracks/0ROvxmZFJNRm0PyYcFKHbm,https://api.spotify.com/v1/audio-analysis/0ROvxmZFJNRm0PyYcFKHbm,272067,3
371,0.307,0.92,11,-6.967,1,0.166,0.0948,0.00308,0.4,0.152,122.836,audio_features,5ASbJVESIKfC2nxNA0UR46,spotify:track:5ASbJVESIKfC2nxNA0UR46,https://api.spotify.com/v1/tracks/5ASbJVESIKfC2nxNA0UR46,https://api.spotify.com/v1/audio-analysis/5ASbJVESIKfC2nxNA0UR46,294440,4
372,0.299,0.828,4,-5.659,1,0.0461,8.92e-05,0.00295,0.931,0.23,90.993,audio_features,1HpGWJKP77s23Xc7zVdjTj,spotify:track:1HpGWJKP77s23Xc7zVdjTj,https://api.spotify.com/v1/tracks/1HpGWJKP77s23Xc7zVdjTj,https://api.spotify.com/v1/audio-analysis/1HpGWJKP77s23Xc7zVdjTj,294200,4
373,0.389,0.634,5,-8.391,1,0.0339,0.0479,0.0116,0.734,0.23,75.219,audio_features,5yH2h98cFLM1B1DJp7uiyv,spotify:track:5yH2h98cFLM1B1DJp7uiyv,https://api.spotify.com/v1/tracks/5yH2h98cFLM1B1DJp7uiyv,https://api.spotify.com/v1/audio-analysis/5yH2h98cFLM1B1DJp7uiyv,353333,4
374,0.183,0.883,5,-6.382,1,0.0497,0.00537,0.000957,0.756,0.107,138.909,audio_features,0NoOsbBzgnh9q9lc58dJ4X,spotify:track:0NoOsbBzgnh9q9lc58dJ4X,https://api.spotify.com/v1/tracks/0NoOsbBzgnh9q9lc58dJ4X,https://api.spotify.com/v1/audio-analysis/0NoOsbBzgnh9q9lc58dJ4X,411853,4
375,0.409,0.376,4,-10.806,1,0.0325,0.738,4.88e-06,0.84,0.287,78.552,audio_features,7LUeeObmtmXOMiAHBN5Qgy,spotify:track:7LUeeObmtmXOMiAHBN5Qgy,https://api.spotify.com/v1/tracks/7LUeeObmtmXOMiAHBN5Qgy,https://api.spotify.com/v1/audio-analysis/7LUeeObmtmXOMiAHBN5Qgy,265000,4
376,0.181,0.75,3,-9.07,1,0.054,0.0136,0.0268,0.173,0.0709,134.272,audio_features,40oSHFkxutC7q6B1VkDeHs,spotify:track:40oSHFkxutC7q6B1VkDeHs,https://api.spotify.com/v1/tracks/40oSHFkxutC7q6B1VkDeHs,https://api.spotify.com/v1/audio-analysis/40oSHFkxutC7q6B1VkDeHs,447933,4
377,0.416,0.769,0,-6.703,0,0.0409,0.00451,0.0192,0.91,0.413,90.034,audio_features,68VpbeVBKffSR7LK7zL1Nb,spotify:track:68VpbeVBKffSR7LK7zL1Nb,https://api.spotify.com/v1/tracks/68VpbeVBKffSR7LK7zL1Nb,https://api.spotify.com/v1/audio-analysis/68VpbeVBKffSR7LK7zL1Nb,222147,4
378,0.261,0.54,3,-9.173,1,0.0344,0.0133,0.392,0.461,0.0817,140.11,audio_features,5US1KwaMM5EkH9RThcX25u,spotify:track:5US1KwaMM5EkH9RThcX25u,https://api.spotify.com/v1/tracks/5US1KwaMM5EkH9RThcX25u,https://api.spotify.com/v1/audio-analysis/5US1KwaMM5EkH9RThcX25u,352200,4
379,0.451,0.905,5,-7.154,0,0.0664,0.00199,0.0411,0.196,0.14,137.953,audio_features,3fFH0oyosweyLnFLfUAV5h,spotify:track:3fFH0oyosweyLnFLfUAV5h,https://api.spotify.com/v1/tracks/3fFH0oyosweyLnFLfUAV5h,https://api.spotify.com/v1/audio-analysis/3fFH0oyosweyLnFLfUAV5h,252347,4
380,0.506,0.935,7,-6.455,1,0.0627,0.000602,0.000173,0.938,0.341,112.031,audio_features,21rlsFc8Dv1Vo5EYGkgzT2,spotify:track:21rlsFc8Dv1Vo5EYGkgzT2,https://api.spotify.com/v1/tracks/21rlsFc8Dv1Vo5EYGkgzT2,https://api.spotify.com/v1/audio-analysis/21rlsFc8Dv1Vo5EYGkgzT2,291467,4
381,0.233,0.52,0,-9.919,1,0.0324,0.4,0.0116,0.955,0.0866,111.451,audio_features,5uGINDoIem5LRsV182tl06,spotify:track:5uGINDoIem5LRsV182tl06,https://api.spotify.com/v1/tracks/5uGINDoIem5LRsV182tl06,https://api.spotify.com/v1/audio-analysis/5uGINDoIem5LRsV182tl06,381613,3
382,0.427,0.797,11,-7.685,0,0.0442,0.000804,0.00594,0.424,0.161,102.943,audio_features,3ljoRKFqQM2S2DMebq7ktf,spotify:track:3ljoRKFqQM2S2DMebq7ktf,https://api.spotify.com/v1/tracks/3ljoRKFqQM2S2DMebq7ktf,https://api.spotify.com/v1/audio-analysis/3ljoRKFqQM2S2DMebq7ktf,244693,4
383,0.375,0.747,6,-6.261,1,0.0378,0.0102,1.39e-05,0.757,0.241,125.009,audio_features,71P3wgiqJ2ZyaohY7UlDUk,spotify:track:71P3wgiqJ2ZyaohY7UlDUk,https://api.spotify.com/v1/tracks/71P3wgiqJ2ZyaohY7UlDUk,https://api.spotify.com/v1/audio-analysis/71P3wgiqJ2ZyaohY7UlDUk,293653,4
384,0.0973,0.779,7,-6.74,1,0.0757,0.00482,0.0115,0.195,0.117,72.528,audio_features,3ilTIS9N6zPF5AykezFX2C,spotify:track:3ilTIS9N6zPF5AykezFX2C,https://api.spotify.com/v1/tracks/3ilTIS9N6zPF5AykezFX2C,https://api.spotify.com/v1/audio-analysis/3ilTIS9N6zPF5AykezFX2C,570120,4
385,0.237,0.213,6,-19.57,1,0.0368,0.965,0.0607,0.311,0.178,125.902,audio_features,1PeKgFdxeJqthaTWITuaIH,spotify:track:1PeKgFdxeJqthaTWITuaIH,https://api.spotify.com/v1/tracks/1PeKgFdxeJqthaTWITuaIH,https://api.spotify.com/v1/audio-analysis/1PeKgFdxeJqthaTWITuaIH,172899,3
386,0.34,0.461,1,-15.293,1,0.0601,0.919,0.000555,0.926,0.633,70.031,audio_features,4hNrJP35O0jPQfaB4K0Bal,spotify:track:4hNrJP35O0jPQfaB4K0Bal,https://api.spotify.com/v1/tracks/4hNrJP35O0jPQfaB4K0Bal,https://api.spotify.com/v1/audio-analysis/4hNrJP35O0jPQfaB4K0Bal,156505,4
387,0.49,0.33,1,-15.975,1,0.0356,0.91,1.47e-05,0.525,0.573,70.2,audio_features,2cZc03BXUxgUeyX7PiFTMi,spotify:track:2cZc03BXUxgUeyX7PiFTMi,https://api.spotify.com/v1/tracks/2cZc03BXUxgUeyX7PiFTMi,https://api.spotify.com/v1/audio-analysis/2cZc03BXUxgUeyX7PiFTMi,158395,4
388,0.406,0.211,1,-17.197,1,0.0336,0.97,0.022,0.649,0.29,102.21,audio_features,5deTSEtLvSv3yXvaZuLCRt,spotify:track:5deTSEtLvSv3yXvaZuLCRt,https://api.spotify.com/v1/tracks/5deTSEtLvSv3yXvaZuLCRt,https://api.spotify.com/v1/audio-analysis/5deTSEtLvSv3yXvaZuLCRt,120579,3
389,0.376,0.152,4,-18.513,1,0.0318,0.91,0.0372,0.144,0.147,132.568,audio_features,0Ejn9WFXXgOKIqP6HuqnWo,spotify:track:0Ejn9WFXXgOKIqP6HuqnWo,https://api.spotify.com/v1/tracks/0Ejn9WFXXgOKIqP6HuqnWo,https://api.spotify.com/v1/audio-analysis/0Ejn9WFXXgOKIqP6HuqnWo,170626,4
390,0.351,0.492,6,-14.473,1,0.0713,0.855,0.00203,0.674,0.519,128.641,audio_features,38BB0bFb3NHcfU2mPEVzy2,spotify:track:38BB0bFb3NHcfU2mPEVzy2,https://api.spotify.com/v1/tracks/38BB0bFb3NHcfU2mPEVzy2,https://api.spotify.com/v1/audio-analysis/38BB0bFb3NHcfU2mPEVzy2,119517,4
391,0.252,0.0757,4,-23.076,1,0.0462,0.977,0.0115,0.122,0.169,171.064,audio_features,22KHfm7sObq1EJ2BdMYCaN,spotify:track:22KHfm7sObq1EJ2BdMYCaN,https://api.spotify.com/v1/tracks/22KHfm7sObq1EJ2BdMYCaN,https://api.spotify.com/v1/audio-analysis/22KHfm7sObq1EJ2BdMYCaN,201935,3
392,0.265,0.194,1,-16.247,1,0.03,0.976,2.7e-05,0.093,0.186,86.868,audio_features,1RYeeACRdk7ZaNles6jACr,spotify:track:1RYeeACRdk7ZaNles6jACr,https://api.spotify.com/v1/tracks/1RYeeACRdk7ZaNles6jACr,https://api.spotify.com/v1/audio-analysis/1RYeeACRdk7ZaNles6jACr,140211,3
393,0.394,0.147,11,-20.615,1,0.0509,0.964,8.62e-05,0.272,0.443,73.865,audio_features,414rPfEGOTZHzR1KXSdEDY,spotify:track:414rPfEGOTZHzR1KXSdEDY,https://api.spotify.com/v1/tracks/414rPfEGOTZHzR1KXSdEDY,https://api.spotify.com/v1/audio-analysis/414rPfEGOTZHzR1KXSdEDY,107886,1
394,0.286,0.0379,11,-19.334,1,0.0329,0.987,7.67e-05,0.322,0.147,90.508,audio_features,6ggx1PHvrLCrdN2j43y6pS,spotify:track:6ggx1PHvrLCrdN2j43y6pS,https://api.spotify.com/v1/tracks/6ggx1PHvrLCrdN2j43y6pS,https://api.spotify.com/v1/audio-analysis/6ggx1PHvrLCrdN2j43y6pS,170342,3
395,0.266,0.158,5,-14.394,1,0.0372,0.953,1.43e-05,0.115,0.15,131.081,audio_features,3p5BxENsztNOvRz46m6CpS,spotify:track:3p5BxENsztNOvRz46m6CpS,https://api.spotify.com/v1/tracks/3p5BxENsztNOvRz46m6CpS,https://api.spotify.com/v1/audio-analysis/3p5BxENsztNOvRz46m6CpS,200160,4
396,0.539,0.131,8,-16.018,1,0.0374,0.945,0.0,0.165,0.382,110.707,audio_features,4790wEroftznS1bSC73oS2,spotify:track:4790wEroftznS1bSC73oS2,https://api.spotify.com/v1/tracks/4790wEroftznS1bSC73oS2,https://api.spotify.com/v1/audio-analysis/4790wEroftznS1bSC73oS2,169880,3
397,0.525,0.299,0,-11.137,1,0.0472,0.765,0.0,0.211,0.674,136.048,audio_features,5x5OezkvyAdtTDA7wlUo45,spotify:track:5x5OezkvyAdtTDA7wlUo45,https://api.spotify.com/v1/tracks/5x5OezkvyAdtTDA7wlUo45,https://api.spotify.com/v1/audio-analysis/5x5OezkvyAdtTDA7wlUo45,146827,4
398,0.62,0.181,10,-13.862,1,0.0845,0.948,0.0,0.083,0.395,113.192,audio_features,4OvZbFfzxP2TqpsOdlJk9n,spotify:track:4OvZbFfzxP2TqpsOdlJk9n,https://api.spotify.com/v1/tracks/4OvZbFfzxP2TqpsOdlJk9n,https://api.spotify.com/v1/audio-analysis/4OvZbFfzxP2TqpsOdlJk9n,210587,4
399,0.173,0.175,10,-14.275,1,0.0367,0.965,0.00133,0.0917,0.156,79.262,audio_features,4s0XUp5I4QfReH1E4y0m21,spotify:track:4s0XUp5I4QfReH1E4y0m21,https://api.spotify.com/v1/tracks/4s0XUp5I4QfReH1E4y0m21,https://api.spotify.com/v1/audio-analysis/4s0XUp5I4QfReH1E4y0m21,216880,1
400,0.637,0.75,1,-9.136,1,0.048,0.0167,0.0,0.0841,0.926,110.017,audio_features,3OCrfW0ZhsaVU5rmnyqSMj,spotify:track:3OCrfW0ZhsaVU5rmnyqSMj,https://api.spotify.com/v1/tracks/3OCrfW0ZhsaVU5rmnyqSMj,https://api.spotify.com/v1/audio-analysis/3OCrfW0ZhsaVU5rmnyqSMj,162280,4
401,0.65,0.509,2,-8.455,1,0.0259,0.369,1.84e-05,0.237,0.837,99.408,audio_features,2CFBYa0STxadgH7XhASPa5,spotify:track:2CFBYa0STxadgH7XhASPa5,https://api.spotify.com/v1/tracks/2CFBYa0STxadgH7XhASPa5,https://api.spotify.com/v1/audio-analysis/2CFBYa0STxadgH7XhASPa5,174373,4
402,0.161,0.345,10,-10.701,1,0.0289,0.058,0.819,0.0972,0.262,60.182,audio_features,6uNr6OYi2sFW94jjH7KEGa,spotify:track:6uNr6OYi2sFW94jjH7KEGa,https://api.spotify.com/v1/tracks/6uNr6OYi2sFW94jjH7KEGa,https://api.spotify.com/v1/audio-analysis/6uNr6OYi2sFW94jjH7KEGa,192427,4
403,0.449,0.658,10,-7.723,0,0.0307,0.105,0.815,0.0428,0.735,91.051,audio_features,5yr0hnvWbSP0qjq0u3fHlt,spotify:track:5yr0hnvWbSP0qjq0u3fHlt,https://api.spotify.com/v1/tracks/5yr0hnvWbSP0qjq0u3fHlt,https://api.spotify.com/v1/audio-analysis/5yr0hnvWbSP0qjq0u3fHlt,217987,4
404,0.612,0.722,6,-9.366,1,0.0813,0.0583,4.2e-05,0.11,0.853,110.861,audio_features,3sJfgJKGU89UbvEhCnGy6B,spotify:track:3sJfgJKGU89UbvEhCnGy6B,https://api.spotify.com/v1/tracks/3sJfgJKGU89UbvEhCnGy6B,https://api.spotify.com/v1/audio-analysis/3sJfgJKGU89UbvEhCnGy6B,167333,4
405,0.331,0.659,1,-8.255,1,0.0298,0.0321,0.00838,0.145,0.784,182.241,audio_features,0WHV6mX438ySeBDVXGnK9l,spotify:track:0WHV6mX438ySeBDVXGnK9l,https://api.spotify.com/v1/tracks/0WHV6mX438ySeBDVXGnK9l,https://api.spotify.com/v1/audio-analysis/0WHV6mX438ySeBDVXGnK9l,188960,4
406,0.442,0.592,1,-9.7,1,0.0337,0.0485,0.0,0.183,0.505,93.257,audio_features,4jljVZzcbA3HzfGS7FCr6g,spotify:track:4jljVZzcbA3HzfGS7FCr6g,https://api.spotify.com/v1/tracks/4jljVZzcbA3HzfGS7FCr6g,https://api.spotify.com/v1/audio-analysis/4jljVZzcbA3HzfGS7FCr6g,166733,4
407,0.62,0.5,6,-9.903,1,0.025,0.506,0.0,0.237,0.596,100.499,audio_features,2j2bQHfg2K6xPIHmHcl5Ks,spotify:track:2j2bQHfg2K6xPIHmHcl5Ks,https://api.spotify.com/v1/tracks/2j2bQHfg2K6xPIHmHcl5Ks,https://api.spotify.com/v1/audio-analysis/2j2bQHfg2K6xPIHmHcl5Ks,172453,4
408,0.381,0.406,11,-8.382,1,0.0349,0.0151,0.0,0.0902,0.592,201.775,audio_features,3wG1PjS1muJ98o5eHyfPc2,spotify:track:3wG1PjS1muJ98o5eHyfPc2,https://api.spotify.com/v1/tracks/3wG1PjS1muJ98o5eHyfPc2,https://api.spotify.com/v1/audio-analysis/3wG1PjS1muJ98o5eHyfPc2,183173,4
409,0.599,0.713,8,-7.516,1,0.0435,0.0321,2.24e-05,0.175,0.71,103.551,audio_features,5Qrnhy24p0tZPm7DNNk5tk,spotify:track:5Qrnhy24p0tZPm7DNNk5tk,https://api.spotify.com/v1/tracks/5Qrnhy24p0tZPm7DNNk5tk,https://api.spotify.com/v1/audio-analysis/5Qrnhy24p0tZPm7DNNk5tk,172307,4
410,0.582,0.488,10,-7.112,1,0.0267,0.182,0.00918,0.102,0.58,103.232,audio_features,3GfrCLB29yQ6iTzGhg6FuI,spotify:track:3GfrCLB29yQ6iTzGhg6FuI,https://api.spotify.com/v1/tracks/3GfrCLB29yQ6iTzGhg6FuI,https://api.spotify.com/v1/audio-analysis/3GfrCLB29yQ6iTzGhg6FuI,190520,4
411,0.51,0.841,0,-4.215,1,0.044,0.18,0.0,0.0298,0.96,178.069,audio_features,2jM8TntPk4xALNvrRr4Rfv,spotify:track:2jM8TntPk4xALNvrRr4Rfv,https://api.spotify.com/v1/tracks/2jM8TntPk4xALNvrRr4Rfv,https://api.spotify.com/v1/audio-analysis/2jM8TntPk4xALNvrRr4Rfv,177773,4
